289;109;192;251;land;false;forest;1
290;133;187;213;land;true;plains;1
291;171;225;134;land;false;forest;1
292;217;88;242;land;false;desert;1
293;222;225;252;land;true;plains;1
294;249;69;204;land;false;plains;1
295;231;163;210;land;false;hills;1
296;97;230;225;land;false;plains;1
297;230;205;187;land;false;plains;1
298;216;193;122;land;false;plains;1
299;209;151;202;land;false;forest;1
300;247;147;220;land;false;desert;1
301;220;202;88;land;false;plains;1
302;222;254;161;land;false;desert;1
303;228;110;241;land;false;plains;1
304;245;107;202;land;false;plains;1
305;151;163;253;land;false;plains;1
306;160;205;137;land;false;plains;1
307;165;216;182;land;false;desert;1
308;253;188;125;land;false;desert;1
309;223;130;166;land;false;plains;1
310;214;124;204;land;false;mountain;1
311;251;180;165;land;false;desert;1
312;211;174;222;land;false;desert;1
313;246;244;44;land;false;desert;1
314;224;213;98;land;false;urban;1
315;254;245;71;land;true;desert;1
316;191;127;238;land;false;hills;1
317;210;172;192;land;false;plains;1
318;134;224;149;land;false;desert;1
319;48;243;246;land;false;desert;1
320;36;242;225;land;false;desert;1
321;225;227;214;land;false;desert;1
322;129;251;250;land;true;forest;1
323;176;160;177;land;false;desert;1
324;75;193;247;land;false;desert;1
325;242;246;111;land;true;forest;1
326;193;182;201;land;false;plains;1
327;203;252;190;land;false;forest;1
328;222;154;174;land;false;desert;1
329;105;224;246;land;false;forest;1
330;249;43;232;land;false;mountain;1
331;192;240;80;land;false;hills;1
332;212;204;163;land;false;forest;1
333;243;244;247;land;false;plains;1
334;217;213;183;land;false;hills;1
335;218;137;179;land;false;desert;1
336;156;241;250;land;false;forest;1
337;181;79;253;land;false;plains;1
338;208;141;246;land;false;desert;1
339;229;243;118;land;false;forest;1
340;247;212;87;land;false;desert;1
341;175;248;204;land;true;hills;1
342;253;63;192;land;false;forest;1
343;179;245;230;land;false;forest;1
344;232;243;147;land;false;desert;1
345;222;51;236;land;true;desert;1
346;233;205;206;land;false;forest;1
347;237;253;134;land;false;desert;1
348;154;166;225;land;false;plains;1
349;143;153;206;land;true;plains;1
350;254;119;156;land;false;desert;1
351;204;233;234;land;false;plains;1
352;181;228;246;land;false;plains;1
353;249;201;129;land;false;plains;1
354;104;246;204;land;false;plains;1
355;179;119;221;land;false;desert;1
356;192;164;163;land;false;forest;1
357;246;166;145;land;false;mountain;1
358;239;188;104;land;false;plains;1
359;125;212;178;land;false;desert;1
360;249;170;189;land;false;desert;1
361;227;99;236;land;false;hills;1
362;247;80;174;land;false;plains;1
363;254;201;181;land;false;forest;1
364;204;224;145;land;false;plains;1
365;218;241;178;land;false;plains;1
366;248;182;243;land;false;plains;1
367;217;126;221;land;true;desert;1
368;214;225;127;land;false;hills;1
369;159;206;144;land;false;plains;1
370;148;251;197;land;false;desert;1
371;144;178;179;land;false;desert;1
372;234;232;192;land;false;desert;1
373;160;170;251;land;false;plains;1
374;200;138;205;land;false;desert;1
375;246;34;234;land;false;plains;1
376;214;221;210;land;false;forest;1
377;37;241;233;land;false;desert;1
378;198;235;87;land;false;hills;1
379;124;186;237;land;false;mountain;1
380;241;237;234;land;false;plains;1
381;227;158;212;land;false;desert;1
382;253;136;231;land;false;desert;1
383;177;110;240;land;false;plains;1
384;244;27;231;land;false;mountain;1
385;235;221;111;land;false;desert;1
386;228;250;137;land;false;plains;1
387;213;147;174;land;false;plains;1
388;189;130;248;land;false;plains;1
389;242;214;197;land;false;desert;1
390;246;194;247;land;false;plains;1
391;106;211;222;land;false;forest;1
392;240;81;241;land;false;plains;1
393;185;92;247;land;false;plains;1
394;93;219;206;land;false;desert;1
395;195;213;221;land;false;desert;1
396;109;231;215;land;false;desert;1
397;175;221;154;land;false;plains;1
398;238;209;107;land;false;forest;1
399;143;178;218;land;false;forest;1
400;196;222;229;land;false;hills;1
401;137;242;242;land;true;forest;1
402;223;153;252;land;false;desert;1
403;178;158;188;land;false;forest;1
404;76;243;251;land;false;forest;1
405;208;144;242;land;false;plains;1
406;183;142;220;land;false;plains;1
407;127;212;227;land;false;forest;1
408;212;230;152;land;false;plains;1
409;194;223;119;land;false;hills;1
410;117;245;228;land;false;hills;1
411;174;188;155;land;false;desert;1
412;122;236;163;land;false;plains;1
413;223;128;183;land;false;desert;1
414;231;70;252;land;false;plains;1
415;85;248;200;land;false;plains;1
416;115;160;227;land;false;forest;1
417;180;240;243;land;false;forest;1
418;224;145;195;land;false;forest;1
419;243;249;201;land;false;plains;1
420;99;209;221;land;true;plains;1
421;211;141;156;land;false;plains;1
422;193;231;113;land;false;plains;1
423;222;98;253;land;false;plains;1
424;170;146;206;land;false;forest;1
425;242;207;240;land;false;desert;1
426;151;251;104;land;false;forest;1
427;249;101;180;land;false;hills;1
428;179;214;249;land;false;plains;1
429;251;45;228;land;false;forest;1
430;177;147;210;land;false;desert;1
431;220;230;86;land;false;desert;1
432;227;194;208;land;false;desert;1
433;238;204;70;land;false;desert;1
434;221;109;217;land;false;forest;1
435;187;84;235;land;false;mountain;1
436;94;196;249;land;false;plains;1
437;157;232;191;land;false;plains;1
438;183;130;210;land;false;plains;1
439;76;245;230;land;false;plains;1
440;241;184;96;land;false;plains;1
441;235;153;152;land;false;desert;1
442;249;176;113;land;false;plains;1
443;254;201;150;land;false;plains;1
444;133;225;225;land;true;plains;1
445;236;183;142;land;false;desert;1
446;252;164;237;land;false;forest;1
447;219;166;216;land;false;hills;1
448;237;247;185;land;false;plains;1
449;231;233;219;land;false;plains;1
450;154;183;177;land;false;plains;1
451;253;101;239;land;false;forest;1
452;224;240;60;land;false;plains;1
453;89;202;242;land;true;desert;1
454;226;212;223;land;false;forest;1
455;182;114;219;land;false;desert;1
456;231;61;209;land;false;forest;1
457;230;220;101;land;false;plains;1
458;180;226;231;land;false;plains;1
459;182;197;239;land;false;plains;1
460;180;164;207;land;false;desert;1
461;144;132;225;land;false;desert;1
462;197;89;232;land;true;forest;1
463;169;240;254;land;false;forest;1
464;246;238;158;land;false;plains;1
465;214;159;227;land;false;forest;1
466;59;219;244;land;false;forest;1
467;176;213;213;land;false;forest;1
468;158;174;187;land;false;desert;1
469;167;222;229;land;true;plains;1
470;140;224;171;land;false;desert;1
471;239;168;247;land;true;urban;1
472;145;132;227;land;false;plains;1
473;213;215;170;land;false;desert;1
474;186;250;87;land;false;plains;1
475;236;61;236;land;false;forest;1
476;246;231;145;land;false;plains;1
477;207;98;207;land;false;plains;1
478;150;241;169;land;false;plains;1
479;186;237;131;land;false;hills;1
480;253;193;182;land;false;forest;1
481;223;207;232;land;false;desert;1
482;221;219;141;land;true;plains;1
483;247;144;144;land;false;desert;1
484;200;166;184;land;false;desert;1
485;228;60;230;land;false;plains;1
486;207;164;199;land;false;desert;1
487;236;156;114;land;false;forest;1
488;248;145;250;land;false;forest;1
489;148;212;144;land;true;forest;1
490;205;101;196;land;false;forest;1
491;165;209;198;land;false;plains;1
492;244;246;23;land;false;desert;1
493;227;177;175;land;false;plains;1
494;133;144;250;land;true;plains;1
495;177;133;213;land;false;plains;1
496;187;248;226;land;false;forest;1
497;244;198;199;land;false;desert;1
498;246;92;221;land;false;desert;1
499;47;242;226;land;false;forest;1
500;182;211;181;land;true;hills;1
501;244;193;198;land;false;desert;1
502;241;233;217;land;false;plains;1
503;111;239;207;land;false;desert;1
504;212;163;235;land;false;forest;1
505;199;253;74;land;false;desert;1
506;178;204;148;land;false;plains;1
507;199;236;194;land;false;plains;1
508;212;158;187;land;false;desert;1
509;215;97;223;land;false;hills;1
510;246;212;49;land;true;plains;1
511;132;207;180;land;false;plains;1
512;189;250;137;land;false;plains;1
513;169;238;176;land;false;plains;1
514;251;177;238;land;false;plains;1
515;174;236;100;land;false;hills;1
516;229;140;186;land;false;plains;1
517;167;149;204;land;false;desert;1
518;250;144;195;land;false;plains;1
519;214;226;212;land;false;desert;1
520;123;239;251;land;true;plains;1
521;246;80;243;land;true;plains;1
522;203;160;215;land;false;forest;1
523;236;170;207;land;false;plains;1
524;153;171;188;land;false;desert;1
525;247;180;74;land;false;desert;1
526;240;162;154;land;false;plains;1
527;143;188;209;land;false;desert;1
528;209;231;123;land;false;plains;1
529;226;142;217;land;false;mountain;1
530;133;126;252;land;true;forest;1
531;153;225;143;land;false;desert;1
532;219;250;224;land;false;desert;1
533;220;106;188;land;false;hills;1
534;117;247;182;land;false;plains;1
535;159;219;146;land;false;hills;1
536;240;233;200;land;false;plains;1
537;167;252;224;land;false;plains;1
538;206;157;215;land;false;plains;1
539;168;172;224;land;false;forest;1
540;162;218;208;land;false;desert;1
541;249;234;123;land;false;desert;1
542;183;221;112;land;false;plains;1
543;213;209;189;land;false;plains;1
544;204;122;241;land;false;desert;1
545;123;236;248;land;false;urban;1
546;171;200;206;land;false;forest;1
547;184;139;191;land;false;plains;1
548;157;246;218;land;false;desert;1
549;239;223;89;land;false;forest;1
550;249;250;141;land;false;plains;1
551;254;215;195;land;false;plains;1
552;225;222;120;land;false;plains;1
553;237;162;157;land;true;mountain;1
554;254;160;124;land;false;forest;1
555;181;250;165;land;false;forest;1
556;244;164;242;land;false;forest;1
557;163;201;138;land;true;forest;1
558;190;79;245;land;true;desert;1
559;250;226;74;land;false;hills;1
560;222;181;100;land;false;desert;1
561;254;134;224;land;false;desert;1
562;228;154;227;land;false;desert;1
563;191;192;224;land;false;plains;1
564;184;200;222;land;true;plains;1
565;212;182;155;land;true;mountain;1
566;224;157;124;land;false;desert;1
567;238;130;138;land;false;desert;1
568;222;243;206;land;false;forest;1
569;187;196;250;land;false;forest;1
570;240;109;220;land;false;forest;1
571;170;224;178;land;false;plains;1
572;48;220;235;land;false;plains;1
573;231;151;236;land;false;plains;1
574;234;76;196;land;false;plains;1
575;179;200;178;land;false;desert;1
576;248;201;76;land;false;plains;1
577;181;124;196;land;false;plains;1
578;248;216;211;land;false;plains;1
579;127;195;233;land;false;desert;1
580;244;146;126;land;false;plains;1
581;224;221;225;land;false;mountain;1
582;188;135;240;land;false;desert;1
583;243;248;211;land;false;desert;1
584;220;238;70;land;false;desert;1
585;122;217;203;land;true;desert;1
586;172;166;215;land;false;hills;1
587;240;251;143;land;false;hills;1
588;214;164;189;land;false;desert;1
589;89;189;237;land;false;forest;1
590;199;161;156;land;false;plains;1
591;247;143;142;land;false;forest;1
592;181;219;187;land;false;desert;1
593;231;110;205;land;false;plains;1
594;223;224;139;land;false;plains;1
595;208;148;164;land;false;plains;1
596;89;235;236;land;true;plains;1
597;208;107;228;land;false;plains;1
598;170;203;228;land;false;plains;1
599;236;149;206;land;false;desert;1
600;251;159;112;land;false;plains;1
601;230;151;123;land;false;plains;1
602;221;211;250;land;false;hills;1
603;227;230;83;land;false;desert;1
604;162;187;217;land;true;plains;1
605;232;182;167;land;false;plains;1
606;228;87;214;land;false;plains;1
607;218;179;145;land;false;forest;1
608;177;210;176;land;false;desert;1
609;249;217;194;land;false;desert;1
610;242;159;112;land;false;desert;1
611;221;97;184;land;false;plains;1
612;222;233;245;land;true;forest;1
613;177;156;182;land;false;desert;1
614;249;174;221;land;false;desert;1
615;87;222;222;land;false;plains;1
616;247;186;84;land;false;forest;1
617;186;239;162;land;true;plains;1
618;180;199;131;land;false;mountain;1
619;210;160;178;land;false;plains;1
620;205;200;115;land;false;desert;1
621;252;193;168;land;false;forest;1
622;196;99;246;land;false;plains;1
623;131;224;210;land;false;forest;1
624;247;122;161;land;true;plains;1
625;223;124;226;land;false;plains;1
626;92;201;223;land;false;desert;1
627;178;161;203;land;false;hills;1
628;117;226;244;land;false;desert;1
629;30;246;238;land;true;plains;1
630;118;246;225;land;false;forest;1
631;139;218;212;land;false;forest;1
632;141;205;210;land;true;hills;1
633;228;113;212;land;false;plains;1
634;245;118;241;land;false;desert;1
635;240;186;116;land;false;desert;1
636;138;165;238;land;false;plains;1
637;169;193;205;land;false;plains;1
638;85;236;229;land;false;plains;1
639;248;223;227;land;false;plains;1
640;85;219;203;land;false;forest;1
641;143;229;191;land;false;desert;1
642;168;190;214;land;false;desert;1
643;137;134;246;land;true;forest;1
644;239;195;90;land;false;hills;1
645;231;202;99;land;false;hills;1
646;214;135;219;land;false;plains;1
647;207;153;198;land;false;forest;1
648;143;120;253;land;false;desert;1
649;245;197;109;land;false;forest;1
650;81;253;226;land;false;plains;1
651;130;190;247;land;false;desert;1
652;180;214;121;land;false;hills;1
653;207;240;109;land;false;plains;1
654;254;248;87;land;false;forest;1
655;216;131;248;land;false;desert;1
656;135;209;171;land;false;forest;1
657;127;176;204;land;false;forest;1
658;116;202;185;land;false;forest;1
659;203;164;223;land;false;hills;1
660;122;203;243;land;false;forest;1
661;226;40;238;land;false;forest;1
662;164;160;250;land;false;plains;1
663;216;202;153;land;false;desert;1
664;136;212;236;land;false;desert;1
665;208;168;154;land;false;mountain;1
666;204;136;229;land;false;mountain;1
667;229;209;81;land;false;desert;1
668;137;244;188;land;false;desert;1
669;237;213;165;land;false;hills;1
670;227;223;77;land;false;forest;1
671;137;184;213;land;false;desert;1
672;231;195;160;land;false;desert;1
673;239;202;190;land;false;plains;1
674;195;120;230;land;false;hills;1
675;237;87;230;land;false;desert;1
676;206;247;94;land;false;plains;1
677;71;212;228;land;false;desert;1
678;212;219;207;land;false;plains;1
679;185;140;246;land;false;forest;1
680;167;220;170;land;true;plains;1
681;45;215;246;land;false;forest;1
682;183;143;201;land;false;plains;1
683;237;217;223;land;false;desert;1
684;225;153;161;land;false;forest;1
685;112;201;203;land;false;desert;1
686;157;247;166;land;false;desert;1
687;213;179;233;land;false;desert;1
688;115;219;234;land;false;forest;1
689;226;228;202;land;false;plains;1
690;105;248;191;land;false;desert;1
691;174;198;143;land;false;plains;1
692;129;242;155;land;false;forest;1
693;211;235;200;land;false;hills;1
694;100;222;205;land;false;plains;1
695;134;150;231;land;false;desert;1
696;194;146;177;land;false;plains;1
697;237;213;143;land;false;forest;1
698;230;150;159;land;false;plains;1
699;170;124;220;land;false;plains;1
700;235;217;236;land;false;forest;1
701;249;219;56;land;true;plains;1
702;226;187;218;land;false;forest;1
703;161;192;200;land;false;plains;1
704;105;239;181;land;false;plains;1
705;250;87;228;land;false;desert;1
706;251;211;108;land;false;desert;1
707;234;188;170;land;false;plains;1
708;213;212;136;land;false;desert;1
709;162;220;156;land;false;forest;1
710;248;242;172;land;false;forest;1
711;252;231;238;land;true;forest;1
712;165;131;217;land;false;plains;1
713;221;208;124;land;false;forest;1
714;127;214;232;land;false;desert;1
715;237;233;117;land;false;desert;1
716;124;233;165;land;false;forest;1
717;243;95;199;land;false;desert;1
718;176;163;216;land;false;desert;1
719;99;214;191;land;false;plains;1
720;206;85;223;land;true;plains;1
721;126;160;239;land;true;hills;1
722;198;252;102;land;false;forest;1
723;238;25;251;land;true;plains;1
724;164;154;213;land;false;plains;1
725;119;226;247;land;false;plains;1
726;24;250;243;land;false;desert;1
727;144;218;189;land;false;hills;1
728;235;116;152;land;true;plains;1
729;203;192;201;land;false;forest;1
730;213;205;146;land;false;plains;1
731;177;143;202;land;false;desert;1
732;176;252;150;land;false;plains;1
733;190;134;214;land;false;desert;1
734;138;235;169;land;false;plains;1
735;160;197;251;land;false;plains;1
736;233;145;155;land;true;plains;1
737;150;223;153;land;false;desert;1
738;140;194;182;land;false;hills;1
739;235;157;116;land;false;plains;1
740;186;188;230;land;false;hills;1
741;237;165;151;land;false;forest;1
742;191;203;128;land;false;plains;1
743;176;145;242;land;false;desert;1
744;226;241;81;land;false;forest;1
745;225;244;188;land;false;desert;1
746;158;216;234;land;false;plains;1
747;206;189;186;land;false;forest;1
748;151;193;186;land;false;plains;1
749;154;110;243;land;false;desert;1
750;197;224;216;land;false;desert;1
751;232;132;148;land;false;hills;1
752;203;124;245;land;false;mountain;1
753;224;180;122;land;false;hills;1
754;117;237;228;land;false;desert;1
755;234;101;247;land;false;forest;1
756;248;151;237;land;true;forest;1
757;203;203;215;land;false;plains;1
758;207;190;115;land;false;desert;1
759;192;209;143;land;false;plains;1
760;237;240;114;land;false;desert;1
761;253;204;188;land;false;forest;1
762;245;87;244;land;false;desert;1
763;162;192;209;land;false;forest;1
764;225;223;217;land;false;plains;1
765;157;236;118;land;false;forest;1
766;247;145;131;land;false;desert;1
767;132;210;239;land;false;forest;1
768;179;127;236;land;false;hills;1
769;202;114;241;land;true;plains;1
770;200;180;222;land;false;desert;1
771;245;49;213;land;false;plains;1
772;251;182;101;land;false;desert;1
773;249;219;87;land;false;forest;1
774;223;92;204;land;false;plains;1
775;128;180;206;land;false;desert;1
776;152;206;250;land;false;mountain;1
777;242;176;215;land;true;plains;1
778;207;238;207;land;false;plains;1
779;237;245;74;land;false;desert;1
780;206;219;168;land;false;forest;1
781;231;191;90;land;false;plains;1
782;105;216;186;land;false;plains;1
783;230;57;237;land;false;mountain;1
784;172;221;109;land;false;desert;1
785;92;190;232;land;false;forest;1
786;186;195;194;land;false;plains;1
787;120;254;172;land;false;plains;1
788;212;197;179;land;false;plains;1
789;251;77;194;land;false;plains;1
790;234;219;69;land;false;plains;1
791;158;181;213;land;false;forest;1
792;254;130;151;land;false;hills;1
793;197;151;244;land;false;desert;1
794;218;187;97;land;false;desert;1
795;179;118;249;land;false;plains;1
796;223;136;195;land;false;desert;1
797;62;216;231;land;false;desert;1
798;227;132;154;land;false;desert;1
799;244;235;72;land;false;desert;1
800;131;249;193;land;false;mountain;1
801;117;228;161;land;false;forest;1
802;116;213;205;land;false;forest;1
803;164;211;205;land;false;forest;1
804;116;234;153;land;false;plains;1
805;177;235;210;land;false;plains;1
806;234;157;220;land;true;hills;1
807;176;80;248;land;false;mountain;1
808;248;154;200;land;false;hills;1
809;217;126;254;land;false;hills;1
810;17;242;244;land;false;plains;1
811;254;145;112;land;false;hills;1
812;133;223;191;land;false;plains;1
813;239;209;206;land;false;plains;1
814;220;251;48;land;false;desert;1
815;125;241;199;land;false;desert;1
816;202;195;245;land;true;plains;1
817;218;226;239;land;false;desert;1
818;213;226;241;land;false;forest;1
819;63;234;212;land;false;mountain;1
820;138;234;144;land;false;plains;1
