1;naval_base;2091.00;10.10;2918.00;-3.61;18295
1;naval_base;1035.00;9.50;1129.00;-0.52;18810
1;naval_base;779.00;9.82;1762.00;-2.36;18723
1;naval_base;1362.00;9.80;2106.00;0.64;17874
1;naval_base;2370.00;10.20;3029.00;-2.99;18800
1;naval_base;950.00;9.80;1628.00;-2.71;17571
1;naval_base;480.00;10.55;1217.00;-3.25;18500
1;naval_base;881.00;10.12;1967.00;-3.93;17930
1;naval_base;623.00;9.88;1852.00;0.98;18153
1;naval_base;3316.00;10.10;1946.00;0.39;18111
1;naval_base;1700.00;10.10;971.00;-3.76;17661
1;naval_base;1244.00;11.07;2415.00;-3.02;18648
1;naval_base;1566.00;11.03;1236.00;0.62;17575
1;naval_base;3007.00;11.12;308.00;-4.50;18485
1;naval_base;634.00;9.50;1544.00;-0.59;18166
1;naval_base;583.00;10.20;1183.00;-3.97;18250
1;naval_base;1439.00;10.10;344.00;-3.40;17950
1;naval_base;728.00;10.45;1970.00;-1.95;18892
1;naval_base;1393.00;10.10;541.00;-3.86;18327
1;naval_base;1382.00;10.45;2675.00;-2.41;17823
1;naval_base;2364.00;10.10;1427.00;1.11;17837
1;naval_base;836.00;9.82;2099.00;1.11;17948
1;naval_base;2064.00;10.10;956.00;1.14;18090
1;naval_base;1558.00;9.50;955.00;-0.28;18230
1;naval_base;1256.00;9.57;899.00;-0.79;17804
1;naval_base;387.00;10.07;3030.00;1.19;18660
1;naval_base;3613.00;10.10;1290.00;-2.36;17944
1;naval_base;264.00;10.23;970.00;-2.03;18640
1;naval_base;389.00;9.50;670.00;-0.90;18607
1;naval_base;1591.00;10.48;716.00;-3.88;17705
1;naval_base;3261.00;9.50;1864.00;0.79;17973
1;naval_base;766.00;9.85;1752.00;-2.68;18723
1;naval_base;1153.00;9.80;1809.00;-0.54;18513
1;naval_base;2230.00;9.50;2671.00;0.08;17606
1;naval_base;614.00;10.23;2049.00;-4.12;18474
1;naval_base;800.00;10.12;623.00;-2.80;18511
1;naval_base;975.00;10.45;1058.00;-4.39;18696
1;naval_base;1341.00;10.18;2005.00;1.11;18785
1;naval_base;2195.00;9.50;1019.00;0.67;18575
1;naval_base;2889.00;9.50;280.00;-1.51;18338
1;naval_base;1696.00;9.50;2635.00;1.05;18693
1;naval_base;804.00;10.30;1611.00;-3.93;18202
1;naval_base;1601.00;10.10;1914.00;-2.75;18591
1;naval_base;1665.00;10.10;297.00;-3.45;18404
1;naval_base;294.00;9.80;1024.00;-1.74;17931
1;naval_base;2513.00;9.50;1494.00;0.10;18389
1;naval_base;729.00;9.88;1841.00;-1.57;18733
1;naval_base;2030.00;10.00;2964.00;-0.46;18692
1;naval_base;1355.00;10.53;2596.00;0.46;18529
1;naval_base;1705.00;10.10;250.00;-2.83;18264
1;naval_base;2195.00;10.10;2796.00;-4.33;18034
1;naval_base;1297.00;9.93;2568.00;-2.63;18406
1;naval_base;2175.00;10.25;2685.00;1.57;17606
1;naval_base;2583.00;10.10;331.00;-3.55;19015
1;naval_base;3011.00;10.05;341.00;0.30;18485
1;naval_base;872.00;9.85;2169.00;1.37;17877
1;naval_base;2822.00;9.53;1466.00;-0.15;17938
1;naval_base;1735.00;10.10;2801.00;1.57;18363
1;naval_base;1363.00;10.60;2306.00;1.50;17809
1;naval_base;3286.00;9.50;79.00;-0.57;17794
1;naval_base;708.00;10.15;2147.00;-1.11;18582
1;naval_base;2049.00;10.12;709.00;-1.45;18743
1;naval_base;954.00;10.10;867.00;-3.93;18045
1;naval_base;589.00;10.43;2915.00;-4.62;18673
1;naval_base;2373.00;9.88;1465.00;-0.08;18564
1;naval_base;736.00;9.85;1539.00;-3.00;18797
1;naval_base;1740.00;10.10;906.00;0.98;18694
1;naval_base;763.00;10.48;2556.00;0.52;17893
1;naval_base;2250.00;10.15;2989.00;1.20;18845
1;naval_base;3857.00;9.50;1389.00;-1.62;18759
1;naval_base;432.00;10.25;1229.00;-3.99;18402
1;naval_base;814.00;10.15;2078.00;-3.79;17948
1;naval_base;1542.00;9.50;955.00;-0.12;18230
1;naval_base;532.00;10.20;2009.00;-3.99;18891
1;naval_base;1255.00;11.20;2416.00;-1.64;18648
1;naval_base;1324.00;10.15;2239.00;1.23;17916
1;naval_base;3978.00;9.50;610.00;-3.57;18578
1;naval_base;2559.00;9.80;1428.00;-0.22;17667
1;naval_base;2147.00;10.12;816.00;-2.62;18960
1;naval_base;1315.00;10.32;651.00;-2.94;18302
1;naval_base;3133.00;9.50;191.00;-0.53;18780
1;naval_base;3414.00;9.53;1782.00;-2.45;17751
1;naval_base;2664.00;10.10;1488.00;-2.01;18422
1;naval_base;3593.00;10.25;1679.00;-0.46;17870
1;naval_base;3030.00;9.62;249.00;-1.11;18773
1;naval_base;2003.00;9.50;184.00;-1.96;18234
1;naval_base;1886.00;9.50;2383.00;0.72;18390
1;naval_base;592.00;9.82;681.00;-0.08;17919
1;naval_base;2938.00;9.50;517.00;-1.89;18380
1;naval_base;1400.00;9.50;1998.00;-0.67;18431
1;naval_base;2475.00;9.80;1517.00;-2.45;17766
1;naval_base;1881.00;9.50;982.00;-2.36;18477
1;naval_base;3664.00;9.50;1547.00;0.20;17887
1;naval_base;1605.00;10.15;2470.00;0.64;18113
1;naval_base;3900.00;10.10;810.00;1.44;18426
1;naval_base;1528.00;10.10;1283.00;-0.09;18937
1;naval_base;3758.00;10.10;1302.00;-2.30;17768
1;naval_base;641.00;11.05;1172.00;-3.46;18328
1;naval_base;2328.00;10.35;1132.00;-4.25;17649
1;naval_base;1436.00;9.50;2723.00;-1.21;17688
1;naval_base;745.00;9.82;1893.00;-3.27;17525
1;naval_base;2884.00;9.50;1446.00;-0.20;17908
1;naval_base;2057.00;10.15;2524.00;1.19;17484
1;naval_base;2438.00;9.50;1535.00;-0.32;17766
1;naval_base;859.00;10.12;1576.00;-3.46;18509
1;naval_base;2046.00;9.55;793.00;-0.12;18552
1;naval_base;1282.00;9.80;2099.00;0.00;18705
1;naval_base;2884.00;10.18;1223.00;-2.96;17816
1;naval_base;2326.00;10.62;594.00;-2.50;17863
1;naval_base;3836.00;10.10;697.00;-3.54;18638
1;naval_base;2087.00;9.50;684.00;-1.11;18143
1;naval_base;672.00;10.12;1167.00;-4.02;18531
1;naval_base;3453.00;10.10;1878.00;-2.79;18154
1;naval_base;2280.00;10.10;2866.00;-3.28;18267
1;naval_base;612.00;10.23;548.00;-2.75;17796
1;naval_base;1547.00;9.93;1891.00;-2.82;17992
1;naval_base;1225.00;10.62;2366.00;-1.88;18676
1;naval_base;750.00;9.50;1203.00;-2.03;18801
1;naval_base;1734.00;10.45;768.00;1.57;18352
1;naval_base;301.00;10.20;534.00;-2.21;19003
1;naval_base;1101.00;10.10;1768.00;-2.03;18199
1;naval_base;2929.00;10.10;211.00;-3.93;18253
1;naval_base;2309.00;10.10;2886.00;-1.27;18267
1;naval_base;2166.00;10.45;380.00;-3.42;18545
1;naval_base;1528.00;10.10;2969.00;-2.87;18330
1;naval_base;932.00;10.20;994.00;0.38;18821
1;naval_base;1033.00;9.80;1705.00;-3.14;18601
1;naval_base;2079.00;9.50;693.00;-0.56;18143
1;naval_base;1621.00;9.80;1924.00;-2.55;18591
1;naval_base;1273.00;9.75;1032.00;-1.33;18516
1;naval_base;688.00;10.43;1157.00;-3.93;18531
1;naval_base;1186.00;10.30;2286.00;0.24;17947
1;naval_base;2051.00;10.10;2406.00;-1.73;18599
1;naval_base;3565.00;10.10;1287.00;-4.00;18421
1;naval_base;3408.00;10.10;1854.00;-2.78;18154
1;naval_base;1658.00;10.57;689.00;1.43;17772
1;naval_base;362.00;9.80;2802.00;-0.98;18174
1;naval_base;1468.00;10.10;1208.00;-4.33;18307
1;naval_base;41.00;9.82;282.00;-1.79;18343
1;naval_base;4005.00;10.10;605.00;-2.76;18578
1;naval_base;3554.00;10.12;1298.00;1.27;18421
1;naval_base;840.00;10.32;627.00;-2.86;18557
1;naval_base;835.00;10.20;1584.00;-2.98;18509
1;naval_base;1355.00;9.80;425.00;0.79;18254
1;naval_base;3714.00;10.10;1651.00;-1.61;18620
1;naval_base;1274.00;10.00;1180.00;0.79;18604
1;naval_base;235.00;9.57;804.00;-2.47;18739
1;naval_base;1450.00;10.10;342.00;-3.10;18438
1;naval_base;1187.00;10.15;2418.00;-0.07;18648
1;naval_base;1300.00;9.50;2073.00;-3.28;18705
1;naval_base;1451.00;9.50;2101.00;-0.67;17593
1;naval_base;517.00;9.55;1942.00;-0.14;18373
1;naval_base;1610.00;9.50;2531.00;0.40;18449
1;naval_base;1319.00;9.50;2091.00;-2.79;18705
1;naval_base;2667.00;10.10;375.00;-1.70;18538
1;naval_base;1549.00;9.60;1984.00;-1.89;17797
1;naval_base;1323.00;10.38;2243.00;-0.12;17916
1;naval_base;2610.00;10.10;326.00;-2.93;17905
1;naval_base;2312.00;9.75;1175.00;0.79;18941
1;naval_base;861.00;9.50;1688.00;-0.09;17892
1;naval_base;2609.00;10.53;1405.00;1.11;17859
1;naval_base;1367.00;9.50;1119.00;-0.59;17836
1;naval_base;1386.00;10.12;547.00;-4.36;18327
1;naval_base;316.00;9.50;769.00;0.00;18970
1;naval_base;2015.00;10.10;790.00;0.22;18621
1;naval_base;742.00;10.28;1735.00;-3.79;18723
1;naval_base;2200.00;10.30;2632.00;1.45;17606
1;naval_base;604.00;10.35;2839.00;-4.63;17552
1;naval_base;131.00;9.85;466.00;-1.89;18652
1;naval_base;973.00;9.95;848.00;0.59;18195
1;naval_base;2175.00;9.50;2512.00;-0.46;18196
1;naval_base;504.00;10.45;2957.00;-2.52;18182
1;naval_base;3095.00;10.20;45.00;-4.07;18084
1;naval_base;1129.00;11.00;641.00;-3.29;18533
1;naval_base;562.00;10.43;1839.00;0.43;17798
1;naval_base;3044.00;10.48;1315.00;-2.60;18315
1;naval_base;1817.00;9.50;2726.00;-2.09;17641
1;naval_base;719.00;10.38;1680.00;1.03;18261
1;naval_base;777.00;10.20;1883.00;-3.02;17525
1;naval_base;1387.00;9.80;447.00;0.62;18254
1;naval_base;1266.00;10.10;1848.00;-3.61;18094
1;naval_base;364.00;9.50;740.00;-1.11;18970
1;naval_base;457.00;9.55;685.00;-0.09;18101
1;naval_base;929.00;10.90;860.00;-2.23;17486
1;naval_base;785.00;9.50;1348.00;-1.74;18238
1;naval_base;3445.00;10.10;1726.00;-0.81;18089
1;naval_base;2570.00;9.50;749.00;0.24;18052
1;naval_base;1414.00;10.10;506.00;1.52;17848
1;naval_base;259.00;9.80;963.00;-2.36;18640
1;naval_base;323.00;9.95;1130.00;-1.89;18548
1;naval_base;2271.00;9.60;891.00;-0.79;18542
1;naval_base;3026.00;10.18;108.00;-4.47;18498
1;naval_base;1806.00;9.50;2070.00;-1.37;17618
1;naval_base;1216.00;10.20;630.00;1.57;18782
1;naval_base;3786.00;9.50;1478.00;-1.57;18715
1;naval_base;1391.00;9.82;2611.00;-1.95;18529
1;naval_base;775.00;9.85;1763.00;0.72;18723
1;naval_base;1263.00;9.57;869.00;-1.57;17804
1;naval_base;1070.00;10.50;614.00;-2.82;18622
1;naval_base;3952.00;9.50;613.00;-4.18;18608
1;naval_base;542.00;10.05;2790.00;0.32;17732
1;naval_base;2335.00;10.15;1117.00;-3.97;17649
1;naval_base;3681.00;10.12;1286.00;-3.14;18610
1;naval_base;1403.00;10.30;2703.00;-1.51;17688
1;naval_base;2264.00;9.53;2614.00;-0.89;17606
1;naval_base;3398.00;9.50;1980.00;-0.31;18325
1;naval_base;522.00;10.10;1932.00;-1.95;18373
1;naval_base;3915.00;9.50;828.00;0.18;18426
1;naval_base;1737.00;9.50;2554.00;-1.68;17582
1;naval_base;3291.00;10.10;1592.00;-4.56;18613
1;naval_base;1323.00;9.65;2587.00;-2.55;18406
1;naval_base;1326.00;10.20;803.00;1.11;18963
1;naval_base;3501.00;9.80;1464.00;1.11;18359
1;naval_base;2015.00;9.80;756.00;-1.57;18621
1;naval_base;3334.00;9.50;1952.00;-0.46;18111
1;naval_base;1399.00;9.80;1943.00;-1.03;17643
1;naval_base;1882.00;9.50;964.00;-1.77;18577
1;naval_base;2939.00;9.82;1429.00;0.00;17638
1;naval_base;1546.00;9.50;2982.00;0.00;18330
1;naval_base;2534.00;9.80;1502.00;-0.09;18389
1;naval_base;2214.00;10.10;347.00;-3.87;17843
1;naval_base;1628.00;9.85;2560.00;0.46;18647
1;naval_base;1272.00;10.23;920.00;-2.55;17942
1;naval_base;367.00;9.50;729.00;-0.64;18408
1;naval_base;3423.00;9.50;1793.00;-0.26;17751
1;naval_base;972.00;9.80;1083.00;1.48;18696
1;naval_base;867.00;10.15;2159.00;1.11;18040
1;naval_base;1771.00;9.50;903.00;-1.11;18694
1;naval_base;910.00;9.80;1921.00;1.33;17981
1;naval_base;2773.00;9.80;1679.00;-0.32;18208
1;naval_base;2064.00;9.53;2522.00;0.72;17484
1;naval_base;2105.00;9.90;842.00;-2.21;18517
1;naval_base;1289.00;9.65;983.00;-1.37;18760
1;naval_base;3207.00;10.10;1752.00;-4.66;18521
1;naval_base;1208.00;9.68;2501.00;-2.70;18132
1;naval_base;3393.00;9.50;1818.00;-0.69;17751
1;naval_base;1108.00;10.18;627.00;-2.92;18994
1;naval_base;1285.00;9.50;1862.00;-1.89;18094
1;naval_base;1387.00;9.50;1076.00;-0.95;18350
1;naval_base;444.00;10.18;2947.00;-3.00;18563
1;naval_base;3217.00;9.50;130.00;-0.57;18110
1;naval_base;1820.00;9.50;2738.00;-2.36;18774
1;naval_base;1183.00;9.53;2379.00;-1.77;18067
1;naval_base;2161.00;9.90;776.00;-1.48;17730
1;naval_base;2779.00;9.50;1477.00;0.06;17938
1;naval_base;2131.00;11.48;697.00;-4.60;18544
1;naval_base;338.00;10.40;1155.00;-2.57;18548
1;naval_base;756.00;9.50;2241.00;-2.47;18150
1;naval_base;1544.00;9.53;2042.00;0.24;18588
1;naval_base;3640.00;10.10;1609.00;-2.72;18206
1;naval_base;3934.00;9.50;812.00;-0.79;18426
1;naval_base;1172.00;9.50;2362.00;-0.32;17703
1;naval_base;3700.00;9.80;1647.00;-2.60;17789
1;naval_base;728.00;9.93;2140.00;-2.53;18582
1;naval_base;3210.00;10.10;1719.00;-4.06;18521
1;naval_base;3524.00;10.10;1498.00;-4.32;17929
1;naval_base;482.00;9.88;1906.00;-2.36;18373
1;naval_base;2939.00;9.53;713.00;-1.70;17682
1;naval_base;2365.00;9.80;3068.00;-1.00;18800
1;naval_base;2908.00;9.80;444.00;-1.79;18303
1;naval_base;3203.00;9.80;1672.00;1.57;18905
1;naval_base;3330.00;9.50;20.00;-0.11;17602
1;naval_base;2142.00;9.80;2451.00;-2.47;18353
1;naval_base;754.00;10.35;605.00;-3.14;17912
1;naval_base;2238.00;9.90;583.00;0.00;18259
1;naval_base;3379.00;9.50;18.00;-0.51;18835
1;naval_base;1863.00;9.80;2304.00;-1.31;18627
1;naval_base;1849.00;10.15;2380.00;-0.17;18390
1;naval_base;847.00;9.50;966.00;0.20;18949
1;naval_base;1277.00;10.18;2194.00;0.28;18879
1;naval_base;1258.00;10.00;802.00;-1.47;18147
1;naval_base;3482.00;10.10;1489.00;-3.65;17926
1;naval_base;721.00;9.93;2181.00;-1.89;17966
1;naval_base;843.00;10.28;2276.00;-4.17;17997
1;naval_base;1607.00;10.20;2519.00;1.39;18449
1;naval_base;770.00;9.50;1251.00;-1.21;17672
1;naval_base;1566.00;9.88;658.00;-0.40;17630
1;naval_base;3365.00;9.80;21.00;-0.54;17602
1;naval_base;3176.00;9.90;163.00;-0.20;18110
1;naval_base;1701.00;10.10;261.00;1.57;18264
1;naval_base;1830.00;9.80;2279.00;-1.03;18627
1;naval_base;318.00;10.18;553.00;-1.57;18092
1;naval_base;1424.00;9.50;1974.00;-1.03;18431
1;naval_base;2294.00;9.50;576.00;-0.09;17653
1;naval_base;3412.00;9.50;1954.00;-1.95;18325
1;naval_base;664.00;9.50;718.00;0.64;18977
1;naval_base;3799.00;9.70;745.00;0.72;18457
1;naval_base;4050.00;9.50;748.00;-0.22;18116
1;naval_base;958.00;9.50;827.00;0.59;18148
1;naval_base;3999.00;10.10;783.00;-0.79;18593
1;naval_base;1317.00;9.50;1880.00;-1.30;18094
1;naval_base;843.00;10.10;2263.00;1.19;17955
1;naval_base;453.00;10.20;1843.00;-0.46;17734
1;naval_base;1133.00;10.10;1770.00;-2.85;18161
1;naval_base;595.00;11.05;2826.00;1.11;18237
1;naval_base;2283.00;9.50;2585.00;-1.76;18120
1;naval_base;3820.00;10.10;727.00;1.57;18457
1;naval_base;3794.00;9.80;1338.00;-2.55;17990
1;naval_base;45.00;9.90;288.00;-0.84;18343
1;naval_base;1913.00;10.10;2256.00;-1.11;18536
1;naval_base;2087.00;10.10;2423.00;-2.16;18599
1;naval_base;1519.00;10.48;714.00;-2.94;18681
1;naval_base;2273.00;9.60;2949.00;-2.62;18479
1;naval_base;1667.00;10.12;2292.00;1.25;17632
1;naval_base;2905.00;9.50;888.00;-1.99;18586
1;naval_base;746.00;9.80;1419.00;-1.41;18920
1;naval_base;3655.00;10.10;1289.00;-3.46;18610
1;naval_base;1294.00;9.50;1969.00;-1.77;18567
1;naval_base;2060.00;9.88;2438.00;-0.07;18599
1;naval_base;3020.00;10.18;221.00;1.57;18773
1;naval_base;671.00;10.30;2051.00;-4.51;18889
1;naval_base;1351.00;10.10;415.00;-4.62;18581
1;naval_base;691.00;10.78;2251.00;-1.57;18447
1;naval_base;489.00;9.53;1820.00;0.17;18420
1;naval_base;1418.00;9.88;2718.00;-2.03;17688
1;naval_base;292.00;10.23;527.00;-2.78;18366
1;naval_base;918.00;9.50;1733.00;1.11;17846
1;naval_base;1404.00;9.50;1059.00;-0.59;18350
1;naval_base;2101.00;10.15;851.00;-4.39;18517
1;naval_base;2737.00;9.50;1485.00;-0.54;18193
1;naval_base;597.00;10.00;2883.00;-3.96;18673
1;naval_base;636.00;9.90;1687.00;-2.36;18813
1;naval_base;1907.00;10.10;2159.00;-3.36;18497
1;naval_base;682.00;10.40;2030.00;-4.22;18889
1;naval_base;2185.00;10.60;810.00;-4.12;18354
1;naval_base;393.00;10.70;3007.00;-4.41;18660
1;naval_base;2169.00;9.50;2519.00;-0.27;18196
1;naval_base;889.00;11.57;627.00;-3.28;17795
1;naval_base;1566.00;10.82;712.00;-4.17;18681
1;naval_base;848.00;10.20;2301.00;-1.57;17997
1;naval_base;2151.00;10.30;2742.00;-4.51;19023
1;naval_base;909.00;10.32;1930.00;-3.73;17930
1;naval_base;1826.00;10.10;908.00;1.45;18063
1;naval_base;519.00;9.62;692.00;-0.46;18987
1;naval_base;2434.00;9.85;683.00;0.40;18074
1;naval_base;2432.00;10.48;769.00;0.14;17497
1;naval_base;935.00;10.15;1838.00;-2.98;18825
1;naval_base;3801.00;9.50;1450.00;-1.63;18319
1;naval_base;2059.00;9.82;363.00;-2.64;18371
1;naval_base;1461.00;9.50;2064.00;-1.89;17593
1;naval_base;1183.00;10.30;2473.00;-1.74;17567
1;naval_base;2240.00;9.50;2862.00;-3.42;18849
1;naval_base;2941.00;10.25;231.00;-0.27;18253
1;naval_base;1395.00;9.95;2621.00;-0.62;18529
1;naval_base;2520.00;10.10;335.00;-3.46;18634
1;naval_base;1333.00;10.20;1992.00;1.17;18785
1;naval_base;2232.00;10.10;2785.00;-3.48;18653
1;naval_base;1768.00;9.53;2613.00;-2.00;18265
1;naval_base;3260.00;9.50;98.00;-0.23;17794
1;naval_base;2333.00;10.15;1258.00;-4.57;18809
1;naval_base;2876.00;10.10;263.00;-4.19;18665
1;naval_base;360.00;10.30;3006.00;-4.48;18281
1;naval_base;1611.00;9.50;2189.00;0.79;18584
1;naval_base;764.00;9.60;2002.00;0.20;18481
1;naval_base;764.00;9.50;1259.00;-0.90;17672
1;naval_base;1267.00;9.80;841.00;-2.19;18147
1;naval_base;2260.00;10.25;3071.00;-4.49;18807
1;naval_base;2336.00;9.50;831.00;0.00;18409
1;naval_base;2095.00;10.32;859.00;-4.02;18517
1;naval_base;2511.00;10.10;1102.00;-3.42;18711
1;naval_base;1500.00;9.65;2907.00;-3.14;17871
1;naval_base;1632.00;9.80;902.00;-1.11;18954
1;naval_base;1502.00;9.82;1996.00;-0.30;17797
1;naval_base;1804.00;10.10;924.00;-4.12;18953
1;naval_base;2003.00;9.50;304.00;-1.65;17619
1;naval_base;1329.00;10.20;924.00;-4.61;18013
1;naval_base;1237.00;9.60;1143.00;-0.10;18470
1;naval_base;2533.00;10.10;1501.00;0.32;18389
1;naval_base;2455.00;10.25;1091.00;-3.06;17763
1;naval_base;1407.00;10.10;610.00;-4.04;17826
1;naval_base;2278.00;9.57;1006.00;0.24;18003
1;naval_base;1927.00;10.10;165.00;-3.20;18720
1;naval_base;2994.00;9.50;1418.00;-0.91;17638
1;naval_base;3053.00;9.50;1374.00;-1.37;17946
1;naval_base;1394.00;9.80;374.00;-3.37;18581
1;naval_base;2113.00;9.78;792.00;-0.59;18552
1;naval_base;1372.00;9.80;2046.00;-0.67;18785
1;naval_base;2284.00;9.55;824.00;-0.14;18346
1;naval_base;2549.00;9.50;1490.00;-1.57;18389
1;naval_base;48.00;9.90;346.00;-1.97;17949
1;naval_base;2065.00;10.10;955.00;-4.47;18090
1;naval_base;1569.00;11.03;3036.00;-1.93;17979
1;naval_base;3595.00;10.10;1651.00;-3.50;17870
1;naval_base;646.00;10.23;1908.00;-4.51;18387
1;naval_base;414.00;9.50;2947.00;-2.58;18183
1;naval_base;3287.00;9.50;77.00;-1.57;17794
1;naval_base;2626.00;10.10;1565.00;0.64;17978
1;naval_base;254.00;9.50;913.00;-1.17;18468
1;naval_base;799.00;9.85;912.00;0.40;18349
1;naval_base;2427.00;10.12;335.00;-2.92;18625
1;naval_base;834.00;9.88;956.00;0.42;18679
1;naval_base;790.00;10.10;1296.00;-4.47;18205
1;naval_base;1341.00;9.90;2012.00;0.50;18785
1;naval_base;365.00;10.20;2933.00;-2.92;18767
1;naval_base;1533.00;10.10;1130.00;-3.93;18331
1;naval_base;1609.00;10.15;2142.00;1.57;18584
1;naval_base;1723.00;10.73;1093.00;-2.36;18337
1;naval_base;2324.00;9.82;901.00;-1.14;18729
1;naval_base;2312.00;9.85;1001.00;-2.82;18348
1;naval_base;1653.00;10.10;2372.00;-3.82;18379
1;naval_base;790.00;10.10;904.00;0.28;18594
1;naval_base;666.00;9.50;1505.00;0.30;18489
1;naval_base;962.00;10.20;1673.00;-1.89;18906
1;naval_base;348.00;9.50;757.00;-0.67;18970
1;naval_base;1166.00;9.50;1788.00;-2.03;18161
1;naval_base;300.00;9.50;1037.00;-2.11;18611
1;naval_base;2318.00;10.30;849.00;-1.57;18542
1;naval_base;2583.00;10.73;751.00;0.29;18052
1;naval_base;1606.00;9.60;1236.00;-1.41;18708
1;naval_base;2539.00;9.50;727.00;-0.62;18748
1;naval_base;1748.00;10.10;2602.00;-2.23;18265
1;naval_base;2406.00;10.38;1074.00;0.79;18571
1;naval_base;1443.00;11.15;2779.00;-2.13;18505
1;naval_base;2778.00;9.88;1661.00;-2.47;18208
1;naval_base;2059.00;10.15;2932.00;-4.12;18692
1;naval_base;1383.00;9.80;1892.00;-3.93;18894
1;naval_base;885.00;10.28;1582.00;-2.90;18509
1;naval_base;3317.00;10.12;1573.00;-3.61;18056
1;naval_base;1086.00;10.10;1701.00;-3.67;18601
1;naval_base;1088.00;9.50;1704.00;-1.25;18601
1;naval_base;2729.00;9.65;704.00;-2.58;18287
1;naval_base;1954.00;9.68;846.00;-0.67;18959
1;naval_base;2740.00;10.10;1510.00;-2.36;17773
1;naval_base;761.00;10.10;871.00;1.14;17623
1;naval_base;2046.00;9.50;718.00;-0.95;18743
1;naval_base;3058.00;9.82;1363.00;-1.65;18315
1;naval_base;1213.00;10.10;1848.00;1.57;18069
1;naval_base;2857.00;9.80;322.00;-0.06;18338
1;naval_base;724.00;10.32;585.00;-2.93;18804
1;naval_base;2144.00;10.57;783.00;0.08;17730
1;naval_base;3566.00;9.50;1663.00;-1.11;18907
1;naval_base;1181.00;9.50;2458.00;-1.11;17567
1;naval_base;2194.00;10.35;611.00;-2.68;18998
1;naval_base;2208.00;9.55;2955.00;0.14;18847
1;naval_base;61.00;9.80;386.00;-1.66;19014
1;naval_base;2195.00;9.50;2867.00;-1.64;17633
1;naval_base;1705.00;9.50;2159.00;1.43;18024
1;naval_base;3701.00;9.80;1569.00;0.06;18917
1;naval_base;971.00;10.10;1036.00;-4.51;18696
1;naval_base;737.00;9.50;2151.00;-0.32;18582
1;naval_base;1374.00;9.50;1108.00;-0.93;17836
1;naval_base;2036.00;9.85;2397.00;-2.99;18599
1;naval_base;2784.00;9.80;1670.00;-1.03;18208
1;naval_base;3019.00;9.50;1413.00;-0.59;17946
1;naval_base;3526.00;10.10;1338.00;-4.10;18321
1;naval_base;313.00;9.50;1083.00;-1.85;18611
1;naval_base;1295.00;10.15;2117.00;-3.14;17564
1;naval_base;569.00;10.10;2962.00;-4.31;17920
1;naval_base;1918.00;9.50;2208.00;-1.57;18536
1;naval_base;2322.00;9.60;1230.00;0.62;18245
1;naval_base;806.00;9.50;1691.00;0.10;18635
1;naval_base;2831.00;10.15;1219.00;-4.02;17816
